date,competition,weight,home_team,away_team,home_goals,away_goals,total_goals,goal_diff,result,btts,over_2_5,over_3_5,home_win,draw,away_win,neutral
2021-03-25,FIFA World Cup qualification,1.0,Germany,Iceland,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-25,FIFA World Cup qualification,1.0,Liechtenstein,Armenia,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-25,FIFA World Cup qualification,1.0,Romania,North Macedonia,3,2,5,1,H,1,1,1,1,0,0,False
2021-03-25,African Cup of Nations qualification,0.6,South Africa,Ghana,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-25,African Cup of Nations qualification,0.6,Gambia,Angola,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-25,African Cup of Nations qualification,0.6,Gabon,Congo DR,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-25,African Cup of Nations qualification,0.6,Comoros,Togo,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-25,African Cup of Nations qualification,0.6,Kenya,Egypt,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-25,African Cup of Nations qualification,0.6,Botswana,Zimbabwe,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-25,African Cup of Nations qualification,0.6,Zambia,Algeria,3,3,6,0,D,1,1,1,0,1,0,False
2021-03-25,African Cup of Nations qualification,0.6,Equatorial Guinea,Tanzania,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-25,African Cup of Nations qualification,0.6,Libya,Tunisia,2,5,7,-3,A,1,1,1,0,0,1,False
2021-03-25,FIFA World Cup qualification,1.0,Tajikistan,Mongolia,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-26,Friendly,0.1,Chile,Bolivia,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-26,African Cup of Nations qualification,0.6,Burundi,Central African Republic,2,2,4,0,D,1,1,1,0,1,0,False
2021-03-26,African Cup of Nations qualification,0.6,Mauritania,Morocco,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-26,African Cup of Nations qualification,0.6,Cape Verde,Cameroon,3,1,4,2,H,1,1,1,1,0,0,False
2021-03-26,African Cup of Nations qualification,0.6,Eswatini,Guinea-Bissau,1,3,4,-2,A,1,1,1,0,0,1,False
2021-03-26,African Cup of Nations qualification,0.6,Congo,Senegal,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-26,African Cup of Nations qualification,0.6,Niger,Ivory Coast,0,3,3,-3,A,0,1,0,0,0,1,True
2021-03-27,Friendly,0.1,Bosnia and Herzegovina,Costa Rica,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-27,Friendly,0.1,Nepal,Bangladesh,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-27,Friendly,0.1,Qatar,Azerbaijan,2,1,3,1,H,1,1,0,1,0,0,True
2021-03-27,Friendly,0.1,Wales,Mexico,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-27,FIFA World Cup qualification,1.0,United States Virgin Islands,Antigua and Barbuda,0,3,3,-3,A,0,1,0,0,0,1,False
2021-03-27,FIFA World Cup qualification,1.0,Aruba,Suriname,0,6,6,-6,A,0,1,1,0,0,1,True
2021-03-27,FIFA World Cup qualification,1.0,British Virgin Islands,Guatemala,0,3,3,-3,A,0,1,0,0,0,1,True
2021-03-27,FIFA World Cup qualification,1.0,Anguilla,Dominican Republic,0,6,6,-6,A,0,1,1,0,0,1,True
2021-03-27,FIFA World Cup qualification,1.0,Turks and Caicos Islands,Nicaragua,0,7,7,-7,A,0,1,1,0,0,1,True
2021-03-27,FIFA World Cup qualification,1.0,Bahamas,Saint Kitts and Nevis,0,4,4,-4,A,0,1,1,0,0,1,False
2021-03-27,FIFA World Cup qualification,1.0,Republic of Ireland,Luxembourg,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-27,FIFA World Cup qualification,1.0,Serbia,Portugal,2,2,4,0,D,1,1,1,0,1,0,False
2021-03-27,FIFA World Cup qualification,1.0,Belarus,Estonia,4,2,6,2,H,1,1,1,1,0,0,False
2021-03-27,FIFA World Cup qualification,1.0,Czech Republic,Belgium,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-27,FIFA World Cup qualification,1.0,Montenegro,Gibraltar,4,1,5,3,H,1,1,1,1,0,0,False
2021-03-27,FIFA World Cup qualification,1.0,Netherlands,Latvia,2,0,2,2,H,0,0,0,1,0,0,False
2021-03-27,FIFA World Cup qualification,1.0,Norway,Turkey,0,3,3,-3,A,0,1,0,0,0,1,True
2021-03-27,FIFA World Cup qualification,1.0,Russia,Slovenia,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-27,FIFA World Cup qualification,1.0,Croatia,Cyprus,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-27,FIFA World Cup qualification,1.0,Slovakia,Malta,2,2,4,0,D,1,1,1,0,1,0,False
2021-03-27,African Cup of Nations qualification,0.6,Lesotho,Sierra Leone,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-27,African Cup of Nations qualification,0.6,Benin,Nigeria,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-28,Friendly,0.1,Greece,Honduras,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-28,Friendly,0.1,Northern Ireland,USA,1,2,3,-1,A,1,1,0,0,0,1,False
2021-03-28,FIFA World Cup qualification,1.0,Montserrat,El Salvador,1,1,2,0,D,1,0,0,0,1,0,True
2021-03-28,FIFA World Cup qualification,1.0,Cuba,Curaçao,1,2,3,-1,A,1,1,0,0,0,1,True
2021-03-28,FIFA World Cup qualification,1.0,Dominica,Panama,1,2,3,-1,A,1,1,0,0,0,1,True
2021-03-28,FIFA World Cup qualification,1.0,Puerto Rico,Trinidad and Tobago,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-28,FIFA World Cup qualification,1.0,Georgia,Spain,1,2,3,-1,A,1,1,0,0,0,1,False
2021-03-28,FIFA World Cup qualification,1.0,Kosovo,Sweden,0,3,3,-3,A,0,1,0,0,0,1,False
2021-03-28,FIFA World Cup qualification,1.0,Switzerland,Lithuania,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-28,FIFA World Cup qualification,1.0,Bulgaria,Italy,0,2,2,-2,A,0,0,0,0,0,1,False
2021-03-28,FIFA World Cup qualification,1.0,Kazakhstan,France,0,2,2,-2,A,0,0,0,0,0,1,False
2021-03-28,FIFA World Cup qualification,1.0,Ukraine,Finland,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-28,FIFA World Cup qualification,1.0,Denmark,Moldova,8,0,8,8,H,0,1,1,1,0,0,False
2021-03-28,FIFA World Cup qualification,1.0,Austria,Faroe Islands,3,1,4,2,H,1,1,1,1,0,0,False
2021-03-28,FIFA World Cup qualification,1.0,Israel,Scotland,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-28,FIFA World Cup qualification,1.0,Albania,England,0,2,2,-2,A,0,0,0,0,0,1,False
2021-03-28,FIFA World Cup qualification,1.0,Poland,Andorra,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-28,FIFA World Cup qualification,1.0,San Marino,Hungary,0,3,3,-3,A,0,1,0,0,0,1,False
2021-03-28,FIFA World Cup qualification,1.0,Armenia,Iceland,2,0,2,2,H,0,0,0,1,0,0,False
2021-03-28,FIFA World Cup qualification,1.0,North Macedonia,Liechtenstein,5,0,5,5,H,0,1,1,1,0,0,False
2021-03-28,FIFA World Cup qualification,1.0,Romania,Germany,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-28,African Cup of Nations qualification,0.6,Namibia,Guinea,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-28,African Cup of Nations qualification,0.6,Mali,Chad,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-28,African Cup of Nations qualification,0.6,Ghana,São Tomé and Príncipe,3,1,4,2,H,1,1,1,1,0,0,False
2021-03-28,African Cup of Nations qualification,0.6,Sudan,South Africa,2,0,2,2,H,0,0,0,1,0,0,False
2021-03-28,African Cup of Nations qualification,0.6,Tunisia,Equatorial Guinea,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-28,African Cup of Nations qualification,0.6,Tanzania,Libya,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-29,Friendly,0.1,Ecuador,Bolivia,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-29,Friendly,0.1,Kuwait,Lebanon,1,1,2,0,D,1,0,0,0,1,0,True
2021-03-29,Friendly,0.1,Nepal,Bangladesh,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-29,Friendly,0.1,Uzbekistan,Iraq,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-29,FIFA World Cup qualification,1.0,Cayman Islands,Canada,0,11,11,-11,A,0,1,1,0,0,1,True
2021-03-29,African Cup of Nations qualification,0.6,Burkina Faso,South Sudan,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-29,African Cup of Nations qualification,0.6,Malawi,Uganda,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-29,African Cup of Nations qualification,0.6,Angola,Gabon,2,0,2,2,H,0,0,0,1,0,0,False
2021-03-29,African Cup of Nations qualification,0.6,Congo DR,Gambia,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-29,African Cup of Nations qualification,0.6,Togo,Kenya,1,2,3,-1,A,1,1,0,0,0,1,False
2021-03-29,African Cup of Nations qualification,0.6,Egypt,Comoros,4,0,4,4,H,0,1,1,1,0,0,False
2021-03-29,African Cup of Nations qualification,0.6,Algeria,Botswana,5,0,5,5,H,0,1,1,1,0,0,False
2021-03-29,African Cup of Nations qualification,0.6,Zimbabwe,Zambia,0,2,2,-2,A,0,0,0,0,0,1,False
2021-03-29,Friendly,0.1,United Arab Emirates,India,6,0,6,6,H,0,1,1,1,0,0,False
2021-03-30,Friendly,0.1,Bahrain,Jordan,1,2,3,-1,A,1,1,0,0,0,1,False
2021-03-30,Friendly,0.1,Costa Rica,Mexico,0,1,1,-1,A,0,0,0,0,0,1,True
2021-03-30,Friendly,0.1,Iran,Syria,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-30,Friendly,0.1,Republic of Ireland,Qatar,1,1,2,0,D,1,0,0,0,1,0,True
2021-03-30,FIFA World Cup qualification,1.0,Grenada,United States Virgin Islands,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-30,FIFA World Cup qualification,1.0,Bermuda,Aruba,5,0,5,5,H,0,1,1,1,0,0,True
2021-03-30,FIFA World Cup qualification,1.0,Saint Vincent and the Grenadines,British Virgin Islands,3,0,3,3,H,0,1,0,1,0,0,True
2021-03-30,FIFA World Cup qualification,1.0,Barbados,Anguilla,1,0,1,1,H,0,0,0,1,0,0,True
2021-03-30,FIFA World Cup qualification,1.0,Belize,Turks and Caicos Islands,5,0,5,5,H,0,1,1,1,0,0,True
2021-03-30,FIFA World Cup qualification,1.0,Guyana,Bahamas,4,0,4,4,H,0,1,1,1,0,0,True
2021-03-30,FIFA World Cup qualification,1.0,Azerbaijan,Serbia,1,2,3,-1,A,1,1,0,0,0,1,False
2021-03-30,FIFA World Cup qualification,1.0,Luxembourg,Portugal,1,3,4,-2,A,1,1,1,0,0,1,False
2021-03-30,FIFA World Cup qualification,1.0,Wales,Czech Republic,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-30,FIFA World Cup qualification,1.0,Belgium,Belarus,8,0,8,8,H,0,1,1,1,0,0,False
2021-03-30,FIFA World Cup qualification,1.0,Gibraltar,Netherlands,0,7,7,-7,A,0,1,1,0,0,1,False
2021-03-30,FIFA World Cup qualification,1.0,Montenegro,Norway,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-30,FIFA World Cup qualification,1.0,Turkey,Latvia,3,3,6,0,D,1,1,1,0,1,0,False
2021-03-30,FIFA World Cup qualification,1.0,Cyprus,Slovenia,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-30,FIFA World Cup qualification,1.0,Croatia,Malta,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-30,FIFA World Cup qualification,1.0,Slovakia,Russia,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-30,FIFA World Cup qualification,1.0,Saudi Arabia,Palestine,5,0,5,5,H,0,1,1,1,0,0,False
2021-03-30,FIFA World Cup qualification,1.0,Japan,Mongolia,14,0,14,14,H,0,1,1,1,0,0,False
2021-03-30,African Cup of Nations qualification,0.6,Central African Republic,Mauritania,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-30,African Cup of Nations qualification,0.6,Morocco,Burundi,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-30,African Cup of Nations qualification,0.6,Cameroon,Rwanda,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-30,African Cup of Nations qualification,0.6,Mozambique,Cape Verde,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-30,African Cup of Nations qualification,0.6,Guinea-Bissau,Congo,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-30,African Cup of Nations qualification,0.6,Senegal,Eswatini,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-30,African Cup of Nations qualification,0.6,Ivory Coast,Ethiopia,3,1,4,2,H,1,1,1,1,0,0,False
2021-03-30,African Cup of Nations qualification,0.6,Madagascar,Niger,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-30,African Cup of Nations qualification,0.6,Nigeria,Lesotho,3,0,3,3,H,0,1,0,1,0,0,False
2021-03-31,Friendly,0.1,Sweden,Estonia,1,0,1,1,H,0,0,0,1,0,0,False
2021-03-31,Friendly,0.1,Switzerland,Finland,3,2,5,1,H,1,1,1,1,0,0,False
2021-03-31,FIFA World Cup qualification,1.0,Spain,Kosovo,3,1,4,2,H,1,1,1,1,0,0,False
2021-03-31,FIFA World Cup qualification,1.0,Greece,Georgia,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-31,FIFA World Cup qualification,1.0,Northern Ireland,Bulgaria,0,0,0,0,D,0,0,0,0,1,0,False
2021-03-31,FIFA World Cup qualification,1.0,Lithuania,Italy,0,2,2,-2,A,0,0,0,0,0,1,False
2021-03-31,FIFA World Cup qualification,1.0,Bosnia and Herzegovina,France,0,1,1,-1,A,0,0,0,0,0,1,False
2021-03-31,FIFA World Cup qualification,1.0,Ukraine,Kazakhstan,1,1,2,0,D,1,0,0,0,1,0,False
2021-03-31,FIFA World Cup qualification,1.0,Scotland,Faroe Islands,4,0,4,4,H,0,1,1,1,0,0,False
2021-03-31,FIFA World Cup qualification,1.0,Austria,Denmark,0,4,4,-4,A,0,1,1,0,0,1,False
2021-03-31,FIFA World Cup qualification,1.0,Moldova,Israel,1,4,5,-3,A,1,1,1,0,0,1,False
2021-03-31,FIFA World Cup qualification,1.0,England,Poland,2,1,3,1,H,1,1,0,1,0,0,False
2021-03-31,FIFA World Cup qualification,1.0,Andorra,Hungary,1,4,5,-3,A,1,1,1,0,0,1,False
2021-03-31,FIFA World Cup qualification,1.0,San Marino,Albania,0,2,2,-2,A,0,0,0,0,0,1,False
2021-03-31,FIFA World Cup qualification,1.0,Armenia,Romania,3,2,5,1,H,1,1,1,1,0,0,False
2021-03-31,FIFA World Cup qualification,1.0,Germany,North Macedonia,1,2,3,-1,A,1,1,0,0,0,1,False
2021-03-31,FIFA World Cup qualification,1.0,Liechtenstein,Iceland,1,4,5,-3,A,1,1,1,0,0,1,False
2021-05-23,Friendly,0.1,Ukraine,Bahrain,1,1,2,0,D,1,0,0,0,1,0,False
2021-05-24,Friendly,0.1,Iraq,Tajikistan,0,0,0,0,D,0,0,0,0,1,0,False
2021-05-24,Friendly,0.1,United Arab Emirates,Jordan,5,1,6,4,H,1,1,1,1,0,0,False
2021-05-25,Friendly,0.1,Indonesia,Afghanistan,2,3,5,-1,A,1,1,1,0,0,1,True
2021-05-25,Friendly,0.1,Oman,Thailand,1,0,1,1,H,0,0,0,1,0,0,True
2021-05-27,Friendly,0.1,Turkey,Azerbaijan,2,1,3,1,H,1,1,0,1,0,0,False
2021-05-28,Friendly,0.1,Bahrain,Malaysia,2,0,2,2,H,0,0,0,1,0,0,False
2021-05-28,Friendly,0.1,Italy,San Marino,7,0,7,7,H,0,1,1,1,0,0,False
2021-05-28,FIFA World Cup qualification,1.0,Japan,Myanmar,10,0,10,10,H,0,1,1,1,0,0,False
2021-05-29,Friendly,0.1,Indonesia,Oman,1,3,4,-2,A,1,1,1,0,0,1,True
2021-05-29,Friendly,0.1,Iraq,Nepal,6,2,8,4,H,1,1,1,1,0,0,False
2021-05-29,Friendly,0.1,Mexico,Iceland,2,1,3,1,H,1,1,0,1,0,0,True
2021-05-29,Friendly,0.1,Singapore,Afghanistan,1,1,2,0,D,1,0,0,0,1,0,True
2021-05-29,Friendly,0.1,Sweden,Finland,2,0,2,2,H,0,0,0,1,0,0,False
2021-05-29,Friendly,0.1,Thailand,Tajikistan,2,2,4,0,D,1,1,1,0,1,0,True
2021-05-30,Friendly,0.1,Malta,Northern Ireland,0,3,3,-3,A,0,1,0,0,0,1,True
2021-05-30,Friendly,0.1,Switzerland,USA,2,1,3,1,H,1,1,0,1,0,0,False
2021-05-30,FIFA World Cup qualification,1.0,China,Guam,7,0,7,7,H,0,1,1,1,0,0,False
2021-05-31,Friendly,0.1,Jordan,Vietnam,1,1,2,0,D,1,0,0,0,1,0,True
2021-05-31,Friendly,0.1,Turkey,Guinea,0,0,0,0,D,0,0,0,0,1,0,False
2021-06-01,Friendly,0.1,Croatia,Armenia,1,1,2,0,D,1,0,0,0,1,0,False
2021-06-01,Friendly,0.1,Kosovo,San Marino,4,1,5,3,H,1,1,1,1,0,0,False
2021-06-01,Friendly,0.1,North Macedonia,Slovenia,1,1,2,0,D,1,0,0,0,1,0,False
2021-06-01,Friendly,0.1,Poland,Russia,1,1,2,0,D,1,0,0,0,1,0,False
2021-06-01,Friendly,0.1,Slovakia,Bulgaria,1,1,2,0,D,1,0,0,0,1,0,True
2021-06-01,Baltic Cup,0.6,Lithuania,Estonia,0,1,1,-1,A,0,0,0,0,0,1,False
2021-06-02,Friendly,0.1,Belarus,Azerbaijan,1,2,3,-1,A,1,1,0,0,0,1,False
2021-06-02,Friendly,0.1,Bosnia and Herzegovina,Montenegro,0,0,0,0,D,0,0,0,0,1,0,False
2021-06-02,Friendly,0.1,England,Austria,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-02,Friendly,0.1,France,Wales,3,0,3,3,H,0,1,0,1,0,0,False
2021-06-02,Friendly,0.1,Germany,Denmark,1,1,2,0,D,1,0,0,0,1,0,True
2021-06-02,Friendly,0.1,Mozambique,Lesotho,5,0,5,5,H,0,1,1,1,0,0,False
2021-06-02,Friendly,0.1,Netherlands,Scotland,2,2,4,0,D,1,1,1,0,1,0,True
2021-06-02,Friendly,0.1,Norway,Luxembourg,1,0,1,1,H,0,0,0,1,0,0,True
2021-06-02,Friendly,0.1,Romania,Georgia,1,2,3,-1,A,1,1,0,0,0,1,False
2021-06-02,FIFA World Cup qualification,1.0,Montserrat,United States Virgin Islands,4,0,4,4,H,0,1,1,1,0,0,True
2021-06-02,FIFA World Cup qualification,1.0,Cayman Islands,Aruba,1,3,4,-2,A,1,1,1,0,0,1,True
2021-06-02,FIFA World Cup qualification,1.0,Cuba,British Virgin Islands,5,0,5,5,H,0,1,1,1,0,0,True
2021-06-02,FIFA World Cup qualification,1.0,Dominica,Anguilla,3,0,3,3,H,0,1,0,1,0,0,True
2021-06-02,FIFA World Cup qualification,1.0,Puerto Rico,Bahamas,7,0,7,7,H,0,1,1,1,0,0,False
2021-06-03,Friendly,0.1,Algeria,Mauritania,4,1,5,3,H,1,1,1,1,0,0,False
2021-06-03,Friendly,0.1,Andorra,Republic of Ireland,1,4,5,-3,A,1,1,1,0,0,1,False
2021-06-03,Friendly,0.1,Belgium,Greece,1,1,2,0,D,1,0,0,0,1,0,False
2021-06-03,Friendly,0.1,Switzerland,Liechtenstein,7,0,7,7,H,0,1,1,1,0,0,False
2021-06-03,Friendly,0.1,Turkey,Moldova,2,0,2,2,H,0,0,0,1,0,0,True
2021-06-03,Friendly,0.1,Ukraine,Northern Ireland,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-03,CONCACAF Nations League,0.75,Mexico,Costa Rica,0,0,0,0,D,0,0,0,0,1,0,True
2021-06-03,CONCACAF Nations League,0.75,USA,Honduras,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-03,FIFA World Cup qualification,1.0,Nepal,Taiwan,2,0,2,2,H,0,0,0,1,0,0,True
2021-06-03,FIFA World Cup qualification,1.0,Iran,Hong Kong,3,1,4,2,H,1,1,1,1,0,0,False
2021-06-03,FIFA World Cup qualification,1.0,Bahrain,Cambodia,8,0,8,8,H,0,1,1,1,0,0,False
2021-06-03,FIFA World Cup qualification,1.0,Palestine,Singapore,4,0,4,4,H,0,1,1,1,0,0,True
2021-06-03,FIFA World Cup qualification,1.0,Bangladesh,Afghanistan,1,1,2,0,D,1,0,0,0,1,0,True
2021-06-03,FIFA World Cup qualification,1.0,United Arab Emirates,Malaysia,4,0,4,4,H,0,1,1,1,0,0,False
2021-06-03,FIFA World Cup qualification,1.0,Thailand,Indonesia,2,2,4,0,D,1,1,1,0,1,0,True
2021-06-03,FIFA World Cup qualification,1.0,Bolivia,Venezuela,3,1,4,2,H,1,1,1,1,0,0,False
2021-06-03,FIFA World Cup qualification,1.0,Uruguay,Paraguay,0,0,0,0,D,0,0,0,0,1,0,False
2021-06-03,FIFA World Cup qualification,1.0,Argentina,Chile,1,1,2,0,D,1,0,0,0,1,0,False
2021-06-03,FIFA World Cup qualification,1.0,Peru,Colombia,0,3,3,-3,A,0,1,0,0,0,1,False
2021-06-03,FIFA World Cup qualification,1.0,Kuwait,Australia,0,3,3,-3,A,0,1,0,0,0,1,False
2021-06-03,FIFA World Cup qualification,1.0,Qatar,India,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-04,Friendly,0.1,Faroe Islands,Iceland,0,1,1,-1,A,0,0,0,0,0,1,False
2021-06-04,Friendly,0.1,Finland,Estonia,0,1,1,-1,A,0,0,0,0,0,1,False
2021-06-04,Friendly,0.1,Hungary,Cyprus,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-04,Friendly,0.1,Italy,Czech Republic,4,0,4,4,H,0,1,1,1,0,0,False
2021-06-04,Friendly,0.1,Kosovo,Malta,2,1,3,1,H,1,1,0,1,0,0,True
2021-06-04,Friendly,0.1,Nigeria,Cameroon,0,1,1,-1,A,0,0,0,0,0,1,True
2021-06-04,Friendly,0.1,North Macedonia,Kazakhstan,4,0,4,4,H,0,1,1,1,0,0,False
2021-06-04,Friendly,0.1,Rwanda,Central African Republic,2,0,2,2,H,0,0,0,1,0,0,False
2021-06-04,Friendly,0.1,Slovenia,Gibraltar,6,0,6,6,H,0,1,1,1,0,0,False
2021-06-04,Friendly,0.1,Spain,Portugal,0,0,0,0,D,0,0,0,0,1,0,False
2021-06-04,Baltic Cup,0.6,Latvia,Lithuania,3,1,4,2,H,1,1,1,1,0,0,False
2021-06-04,FIFA World Cup qualification,1.0,Maldives,Syria,0,4,4,-4,A,0,1,1,0,0,1,True
2021-06-04,FIFA World Cup qualification,1.0,Antigua and Barbuda,Grenada,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-04,FIFA World Cup qualification,1.0,Suriname,Bermuda,6,0,6,6,H,0,1,1,1,0,0,False
2021-06-04,FIFA World Cup qualification,1.0,Guatemala,Saint Vincent and the Grenadines,10,0,10,10,H,0,1,1,1,0,0,False
2021-06-04,FIFA World Cup qualification,1.0,Dominican Republic,Barbados,1,1,2,0,D,1,0,0,0,1,0,False
2021-06-04,FIFA World Cup qualification,1.0,Nicaragua,Belize,3,0,3,3,H,0,1,0,1,0,0,False
2021-06-04,FIFA World Cup qualification,1.0,Saint Kitts and Nevis,Guyana,3,0,3,3,H,0,1,0,1,0,0,False
2021-06-04,FIFA World Cup qualification,1.0,Brazil,Ecuador,2,0,2,2,H,0,0,0,1,0,0,False
2021-06-05,Friendly,0.1,Guinea,Togo,0,2,2,-2,A,0,0,0,0,0,1,True
2021-06-05,Friendly,0.1,Ivory Coast,Burkina Faso,2,1,3,1,H,1,1,0,1,0,0,False
2021-06-05,Friendly,0.1,Montenegro,Israel,1,3,4,-2,A,1,1,1,0,0,1,False
2021-06-05,Friendly,0.1,Niger,Gambia,0,2,2,-2,A,0,0,0,0,0,1,True
2021-06-05,Friendly,0.1,Russia,Bulgaria,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-05,Friendly,0.1,Senegal,Zambia,3,1,4,2,H,1,1,1,1,0,0,False
2021-06-05,Friendly,0.1,Sweden,Armenia,3,1,4,2,H,1,1,1,1,0,0,False
2021-06-05,Friendly,0.1,Tunisia,Congo DR,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-05,Friendly,0.1,Wales,Albania,0,0,0,0,D,0,0,0,0,1,0,False
2021-06-05,FIFA World Cup qualification,1.0,Saudi Arabia,Yemen,3,0,3,3,H,0,1,0,1,0,0,False
2021-06-05,FIFA World Cup qualification,1.0,Lebanon,Sri Lanka,3,2,5,1,H,1,1,1,1,0,0,True
2021-06-05,FIFA World Cup qualification,1.0,South Korea,Turkmenistan,5,0,5,5,H,0,1,1,1,0,0,False
2021-06-05,FIFA World Cup qualification,1.0,United States Virgin Islands,El Salvador,0,7,7,-7,A,0,1,1,0,0,1,False
2021-06-05,FIFA World Cup qualification,1.0,Aruba,Canada,0,7,7,-7,A,0,1,1,0,0,1,True
2021-06-05,FIFA World Cup qualification,1.0,British Virgin Islands,Curaçao,0,8,8,-8,A,0,1,1,0,0,1,True
2021-06-05,FIFA World Cup qualification,1.0,Panama,Anguilla,13,0,13,13,H,0,1,1,1,0,0,False
2021-06-05,FIFA World Cup qualification,1.0,Turks and Caicos Islands,Haiti,0,10,10,-10,A,0,1,1,0,0,1,False
2021-06-05,FIFA World Cup qualification,1.0,Bahamas,Trinidad and Tobago,0,0,0,0,D,0,0,0,0,1,0,False
2021-06-06,Friendly,0.1,Algeria,Mali,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-06,Friendly,0.1,Austria,Slovakia,0,0,0,0,D,0,0,0,0,1,0,False
2021-06-06,Friendly,0.1,Belgium,Croatia,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-06,Friendly,0.1,Denmark,Bosnia and Herzegovina,2,0,2,2,H,0,0,0,1,0,0,False
2021-06-06,Friendly,0.1,England,Romania,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-06,Friendly,0.1,Luxembourg,Scotland,0,1,1,-1,A,0,0,0,0,0,1,False
2021-06-06,Friendly,0.1,Moldova,Azerbaijan,1,0,1,1,H,0,0,0,1,0,0,False
2021-06-06,Friendly,0.1,Netherlands,Georgia,3,0,3,3,H,0,1,0,1,0,0,False
2021-06-06,Friendly,0.1,Norway,Greece,1,2,3,-1,A,1,1,0,0,0,1,True
2021-06-06,CONCACAF Nations League,0.75,Honduras,Costa Rica,2,2,4,0,D,1,1,1,0,1,0,True
2021-06-06,CONCACAF Nations League,0.75,USA,Mexico,3,2,5,1,H,1,1,1,1,0,0,False
2021-06-07,Friendly,0.1,Andorra,Gibraltar,0,0,0,0,D,0,0,0,0,1,0,False
2021-06-07,Friendly,0.1,Faroe Islands,Liechtenstein,5,1,6,4,H,1,1,1,1,0,0,False
2021-06-07,Friendly,0.1,Germany,Latvia,7,1,8,6,H,1,1,1,1,0,0,False
2021-06-07,Friendly,0.1,Rwanda,Central African Republic,5,0,5,5,H,0,1,1,1,0,0,False
2021-06-07,Friendly,0.1,Serbia,Jamaica,1,1,2,0,D,1,0,0,0,1,0,True
2021-06-07,Friendly,0.1,Ukraine,Cyprus,4,0,4,4,H,0,1,1,1,0,0,False
2021-06-07,FIFA World Cup qualification,1.0,Guam,Syria,0,3,3,-3,A,0,1,0,0,0,1,True
